20, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 
40, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 5398280 5863564 9851187 6325379 5321572 7840321 3072691 7554753 1321609 819614 8273504 6988186 4845119 6439714 5267848 5770052 4867828 2398943 558443 47802 
60, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 5398280 5863564 9851187 6325379 5321572 7840321 3072691 7554753 1321609 819614 8273504 6988186 4845119 6439714 5267848 5770052 4867828 2398943 558443 47802 7378902 2712899 6155395 7577931 1134456 4627970 3995719 1584021 488139 5242162 1212231 9071770 8282765 3934322 4877422 9965033 7716166 2981787 8253428 5618654 
80, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 5398280 5863564 9851187 6325379 5321572 7840321 3072691 7554753 1321609 819614 8273504 6988186 4845119 6439714 5267848 5770052 4867828 2398943 558443 47802 7378902 2712899 6155395 7577931 1134456 4627970 3995719 1584021 488139 5242162 1212231 9071770 8282765 3934322 4877422 9965033 7716166 2981787 8253428 5618654 3853089 9276013 349105 1615640 6197738 4167063 245160 1393982 4290712 8853144 2176498 6462864 2409876 4997085 2314472 4704171 2368613 9549822 4785052 9581803 
100, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 5398280 5863564 9851187 6325379 5321572 7840321 3072691 7554753 1321609 819614 8273504 6988186 4845119 6439714 5267848 5770052 4867828 2398943 558443 47802 7378902 2712899 6155395 7577931 1134456 4627970 3995719 1584021 488139 5242162 1212231 9071770 8282765 3934322 4877422 9965033 7716166 2981787 8253428 5618654 3853089 9276013 349105 1615640 6197738 4167063 245160 1393982 4290712 8853144 2176498 6462864 2409876 4997085 2314472 4704171 2368613 9549822 4785052 9581803 8214408 6649648 2464671 5246691 3911067 3328947 1954206 8835027 3868969 8383127 2716655 7114731 7544441 8054271 5656847 3957660 5042076 2767275 8923627 3408410 
120, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 5398280 5863564 9851187 6325379 5321572 7840321 3072691 7554753 1321609 819614 8273504 6988186 4845119 6439714 5267848 5770052 4867828 2398943 558443 47802 7378902 2712899 6155395 7577931 1134456 4627970 3995719 1584021 488139 5242162 1212231 9071770 8282765 3934322 4877422 9965033 7716166 2981787 8253428 5618654 3853089 9276013 349105 1615640 6197738 4167063 245160 1393982 4290712 8853144 2176498 6462864 2409876 4997085 2314472 4704171 2368613 9549822 4785052 9581803 8214408 6649648 2464671 5246691 3911067 3328947 1954206 8835027 3868969 8383127 2716655 7114731 7544441 8054271 5656847 3957660 5042076 2767275 8923627 3408410 1259759 1903731 27746 8617889 8540629 4095389 9286531 5521975 144782 3778584 9621546 9899475 587705 3761791 1061863 2954263 817873 4495717 5238930 6020760 
140, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 5398280 5863564 9851187 6325379 5321572 7840321 3072691 7554753 1321609 819614 8273504 6988186 4845119 6439714 5267848 5770052 4867828 2398943 558443 47802 7378902 2712899 6155395 7577931 1134456 4627970 3995719 1584021 488139 5242162 1212231 9071770 8282765 3934322 4877422 9965033 7716166 2981787 8253428 5618654 3853089 9276013 349105 1615640 6197738 4167063 245160 1393982 4290712 8853144 2176498 6462864 2409876 4997085 2314472 4704171 2368613 9549822 4785052 9581803 8214408 6649648 2464671 5246691 3911067 3328947 1954206 8835027 3868969 8383127 2716655 7114731 7544441 8054271 5656847 3957660 5042076 2767275 8923627 3408410 1259759 1903731 27746 8617889 8540629 4095389 9286531 5521975 144782 3778584 9621546 9899475 587705 3761791 1061863 2954263 817873 4495717 5238930 6020760 8786868 1909588 1017413 4495960 665986 1642512 8184039 1702577 9390294 8395693 5165728 3853637 2438449 167806 6848929 4905589 6483470 3270206 3734576 850337 
160, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 5398280 5863564 9851187 6325379 5321572 7840321 3072691 7554753 1321609 819614 8273504 6988186 4845119 6439714 5267848 5770052 4867828 2398943 558443 47802 7378902 2712899 6155395 7577931 1134456 4627970 3995719 1584021 488139 5242162 1212231 9071770 8282765 3934322 4877422 9965033 7716166 2981787 8253428 5618654 3853089 9276013 349105 1615640 6197738 4167063 245160 1393982 4290712 8853144 2176498 6462864 2409876 4997085 2314472 4704171 2368613 9549822 4785052 9581803 8214408 6649648 2464671 5246691 3911067 3328947 1954206 8835027 3868969 8383127 2716655 7114731 7544441 8054271 5656847 3957660 5042076 2767275 8923627 3408410 1259759 1903731 27746 8617889 8540629 4095389 9286531 5521975 144782 3778584 9621546 9899475 587705 3761791 1061863 2954263 817873 4495717 5238930 6020760 8786868 1909588 1017413 4495960 665986 1642512 8184039 1702577 9390294 8395693 5165728 3853637 2438449 167806 6848929 4905589 6483470 3270206 3734576 850337 2804075 8808380 6454329 6534174 2608598 4376601 6892388 5455844 3309245 3847716 3351712 673786 3164622 3598713 6701454 5424265 1782637 2790958 6396960 3587950 
180, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 5398280 5863564 9851187 6325379 5321572 7840321 3072691 7554753 1321609 819614 8273504 6988186 4845119 6439714 5267848 5770052 4867828 2398943 558443 47802 7378902 2712899 6155395 7577931 1134456 4627970 3995719 1584021 488139 5242162 1212231 9071770 8282765 3934322 4877422 9965033 7716166 2981787 8253428 5618654 3853089 9276013 349105 1615640 6197738 4167063 245160 1393982 4290712 8853144 2176498 6462864 2409876 4997085 2314472 4704171 2368613 9549822 4785052 9581803 8214408 6649648 2464671 5246691 3911067 3328947 1954206 8835027 3868969 8383127 2716655 7114731 7544441 8054271 5656847 3957660 5042076 2767275 8923627 3408410 1259759 1903731 27746 8617889 8540629 4095389 9286531 5521975 144782 3778584 9621546 9899475 587705 3761791 1061863 2954263 817873 4495717 5238930 6020760 8786868 1909588 1017413 4495960 665986 1642512 8184039 1702577 9390294 8395693 5165728 3853637 2438449 167806 6848929 4905589 6483470 3270206 3734576 850337 2804075 8808380 6454329 6534174 2608598 4376601 6892388 5455844 3309245 3847716 3351712 673786 3164622 3598713 6701454 5424265 1782637 2790958 6396960 3587950 8052134 4977266 7750473 6036358 1583719 9441290 2934397 1906788 3820723 584075 6599958 8193840 5863384 8993683 3051556 6764964 4667725 2813248 9909769 8803474 
200, 4999534 7856773 3961165 4638322 7891139 9733616 8357829 6313325 5676105 5154711 5914364 3781629 4751061 8295066 1411386 8007853 2642323 7454231 5865489 2432396 5398280 5863564 9851187 6325379 5321572 7840321 3072691 7554753 1321609 819614 8273504 6988186 4845119 6439714 5267848 5770052 4867828 2398943 558443 47802 7378902 2712899 6155395 7577931 1134456 4627970 3995719 1584021 488139 5242162 1212231 9071770 8282765 3934322 4877422 9965033 7716166 2981787 8253428 5618654 3853089 9276013 349105 1615640 6197738 4167063 245160 1393982 4290712 8853144 2176498 6462864 2409876 4997085 2314472 4704171 2368613 9549822 4785052 9581803 8214408 6649648 2464671 5246691 3911067 3328947 1954206 8835027 3868969 8383127 2716655 7114731 7544441 8054271 5656847 3957660 5042076 2767275 8923627 3408410 1259759 1903731 27746 8617889 8540629 4095389 9286531 5521975 144782 3778584 9621546 9899475 587705 3761791 1061863 2954263 817873 4495717 5238930 6020760 8786868 1909588 1017413 4495960 665986 1642512 8184039 1702577 9390294 8395693 5165728 3853637 2438449 167806 6848929 4905589 6483470 3270206 3734576 850337 2804075 8808380 6454329 6534174 2608598 4376601 6892388 5455844 3309245 3847716 3351712 673786 3164622 3598713 6701454 5424265 1782637 2790958 6396960 3587950 8052134 4977266 7750473 6036358 1583719 9441290 2934397 1906788 3820723 584075 6599958 8193840 5863384 8993683 3051556 6764964 4667725 2813248 9909769 8803474 6550255 8151410 6499307 97909 91851 6671889 9824067 2473540 2537509 654801 3442462 105210 2156245 3431229 2181178 3653558 5073033 1077354 625590 3485295 
