100, 6, 23, 128, 144, 148, 475, 633, 647, 734, 774, 833, 868, 1125, 1364, 1542, 1611, 1635, 1739, 1813, 2014, 2209, 2363, 2589, 2666, 2744, 2864, 2909, 2923, 2976, 3132, 3142, 3308, 3319, 3333, 3389, 3408, 3426, 3493, 3507, 3674, 4044, 4222, 4224, 4313, 4385, 4538, 4653, 4746, 4803, 4985, 5052, 5328, 5428, 5890, 6106, 6255, 6271, 6334, 6608, 6811, 6882, 6922, 6988, 6994, 7010, 7142, 7180, 7253, 7338, 7411, 7414, 7549, 7649, 7727, 7793, 7797, 7905, 7952, 8128, 8195, 8414, 8420, 8485, 8608, 8740, 8916, 8921, 8991, 9173, 9218, 9309, 9445, 9498, 9509, 9611, 9636, 9736, 9775, 9848, 9950
100, 146, 188, 236, 239, 288, 290, 342, 405, 481, 629, 868, 944, 1031, 1076, 1301, 1343, 1418, 1476, 1569, 1591, 1609, 1673, 1775, 1904, 2110, 2133, 2263, 2284, 2329, 2521, 2544, 2660, 2669, 2730, 2730, 2817, 2831, 2869, 2969, 3050, 3085, 3264, 3327, 3400, 3504, 3624, 4025, 4045, 4099, 4108, 4119, 4258, 4352, 4446, 4638, 4642, 4708, 4712, 4827, 4855, 4871, 5079, 5138, 5492, 5674, 5730, 5773, 5896, 6058, 6062, 6073, 6206, 6241, 6470, 6497, 6523, 6533, 6570, 6575, 6853, 6911, 7107, 7151, 7154, 7218, 7412, 7883, 7936, 7989, 8577, 8676, 8700, 8761, 8778, 8783, 9112, 9662, 9781, 9946, 9952
100, 30, 55, 86, 96, 598, 640, 743, 745, 827, 1105, 1145, 1209, 1280, 1332, 1460, 1519, 1713, 1934, 1944, 1971, 2025, 2052, 2126, 2280, 2333, 2901, 2963, 2996, 3017, 3110, 3164, 3187, 3291, 3299, 3437, 3525, 3548, 3668, 3691, 3708, 3861, 4014, 4156, 4209, 4354, 4397, 4439, 4439, 4629, 4916, 5045, 5173, 5222, 5230, 5291, 5291, 5434, 6097, 6119, 6172, 6227, 6242, 6512, 6626, 6748, 6799, 6864, 6889, 6903, 7162, 7238, 7314, 7502, 7540, 7663, 7703, 7803, 7897, 7900, 8085, 8111, 8558, 8597, 8640, 8736, 8783, 8837, 8886, 9017, 9018, 9105, 9224, 9340, 9341, 9367, 9427, 9476, 9670, 9830, 9936
100, 10, 37, 221, 302, 407, 465, 573, 627, 668, 720, 753, 763, 820, 939, 1302, 1335, 1941, 1982, 2439, 2596, 2629, 2678, 2712, 2732, 2747, 2835, 2837, 2876, 3018, 3199, 3385, 3419, 3486, 3501, 3510, 3617, 3660, 3744, 3767, 4087, 4152, 4247, 4317, 4462, 4570, 4735, 4883, 4924, 5157, 5267, 5272, 5342, 5349, 5374, 5404, 5418, 5602, 5629, 5643, 5686, 5732, 5885, 5901, 6042, 6049, 6142, 6205, 6219, 6266, 6345, 6380, 6505, 6681, 6801, 7083, 7309, 7386, 7475, 7477, 7483, 7535, 7755, 7776, 8022, 8076, 8089, 8326, 8359, 8954, 9052, 9231, 9291, 9384, 9422, 9544, 9581, 9679, 9754, 9795, 9814
100, 73, 149, 179, 311, 357, 440, 500, 580, 596, 831, 960, 992, 1032, 1232, 1287, 1304, 1429, 1460, 1546, 1553, 1573, 1768, 1891, 1925, 1934, 2037, 2138, 2343, 2383, 2514, 2662, 2696, 2722, 2750, 2925, 3051, 3384, 3538, 3559, 3583, 3642, 3740, 3810, 3821, 3967, 3981, 3984, 4064, 4119, 4235, 4260, 4308, 4596, 4703, 4712, 5064, 5133, 5223, 5291, 5334, 5361, 5361, 5457, 5494, 5671, 5740, 5871, 5904, 5935, 5950, 6460, 6524, 6638, 6664, 7050, 7147, 7277, 7529, 7598, 7646, 7893, 7996, 8049, 8084, 8237, 8241, 8324, 8454, 8828, 8917, 9169, 9172, 9277, 9286, 9485, 9495, 9619, 9729, 9808, 9942
100, 82, 86, 206, 407, 413, 458, 524, 534, 593, 709, 793, 821, 853, 965, 1402, 1407, 1450, 1540, 1559, 1624, 1629, 1808, 1940, 2081, 2145, 2194, 2328, 2394, 2448, 2462, 2620, 2681, 2689, 2794, 2920, 2935, 2999, 3037, 3049, 3131, 3194, 3245, 3318, 3821, 3868, 3955, 3987, 4041, 4297, 4333, 4441, 4460, 4489, 4515, 4623, 4643, 4655, 4703, 4912, 4944, 4990, 5040, 5312, 5722, 5816, 5840, 5921, 6200, 6346, 6531, 6704, 6763, 6778, 6838, 6915, 6965, 7023, 7025, 7029, 7061, 7113, 7304, 7471, 7692, 7808, 7895, 8131, 8287, 8375, 8544, 8777, 8882, 8982, 9013, 9272, 9348, 9370, 9391, 9792, 9915
100, 65, 89, 92, 262, 388, 470, 829, 969, 1061, 1136, 1207, 1276, 1438, 1613, 1648, 1739, 1814, 1846, 1902, 1930, 2022, 2026, 2347, 2546, 2840, 2901, 3255, 3281, 3371, 3396, 3662, 3691, 3759, 3825, 4012, 4018, 4169, 4284, 4418, 4496, 4500, 4573, 4642, 4653, 4661, 4755, 4822, 4891, 4943, 4961, 4966, 5337, 5484, 5546, 5606, 5619, 5864, 5919, 6008, 6067, 6268, 6295, 6368, 6411, 6643, 6680, 6982, 7151, 7267, 7320, 7331, 7395, 7578, 7621, 7811, 8015, 8089, 8132, 8166, 8255, 8311, 8494, 8696, 8710, 8730, 8740, 8747, 8818, 8906, 8966, 9332, 9336, 9352, 9515, 9623, 9651, 9692, 9788, 9818, 9830
100, 155, 191, 271, 641, 650, 720, 804, 888, 1154, 1188, 1407, 1416, 1642, 1644, 1797, 1924, 1996, 2102, 2117, 2193, 2328, 2345, 2362, 2405, 2430, 2699, 2805, 2881, 2994, 3107, 3233, 3239, 3380, 3508, 3543, 3613, 3743, 3792, 3936, 4173, 4212, 4324, 4348, 4368, 4384, 4446, 4488, 4746, 4849, 4991, 5048, 5186, 5229, 5364, 5407, 5423, 5542, 5554, 5573, 5774, 5817, 5916, 5928, 6000, 6037, 6054, 6147, 6193, 6328, 6449, 6683, 6933, 7078, 7120, 7201, 7605, 7982, 7995, 8122, 8158, 8393, 8429, 8481, 8673, 8684, 8773, 8789, 8812, 8884, 8890, 9077, 9258, 9275, 9286, 9479, 9574, 9585, 9630, 9936, 9943
100, 20, 154, 171, 217, 244, 430, 471, 643, 946, 1625, 1631, 1659, 1678, 1798, 1822, 2007, 2090, 2291, 2361, 2513, 2580, 2946, 3105, 3286, 3342, 3540, 3549, 3614, 3658, 3728, 3778, 3781, 3800, 3830, 3876, 4015, 4059, 4117, 4228, 4287, 4406, 4452, 4487, 4585, 4626, 4666, 4670, 4725, 4734, 4739, 5042, 5119, 5253, 5457, 5531, 5586, 5698, 5833, 5900, 6073, 6092, 6149, 6193, 6218, 6222, 6281, 6345, 6372, 6880, 6978, 7264, 7276, 7312, 7338, 7352, 7419, 7420, 7678, 7876, 7998, 8168, 8169, 8310, 8386, 8846, 8866, 8992, 9012, 9047, 9121, 9146, 9372, 9661, 9740, 9754, 9806, 9845, 9847, 9939, 9986
100, 175, 222, 463, 489, 522, 610, 636, 655, 678, 758, 955, 1122, 1182, 1203, 1273, 1340, 1348, 1496, 1508, 1529, 1546, 1707, 1809, 1827, 1883, 1901, 1927, 2081, 2184, 2190, 2327, 2575, 2655, 2657, 2723, 2811, 2980, 3053, 3070, 3087, 3489, 3500, 3532, 3586, 3823, 4001, 4149, 4241, 4305, 4308, 4350, 4594, 4600, 4671, 4922, 5053, 5107, 5272, 5338, 5420, 5544, 5612, 5675, 5699, 5749, 5789, 6055, 6088, 6095, 6097, 6371, 6448, 6567, 6579, 6704, 6844, 6845, 6883, 6966, 7092, 7205, 7220, 7386, 7654, 8176, 8239, 8255, 8442, 8479, 8547, 8551, 8587, 8706, 9025, 9168, 9191, 9463, 9481, 9605, 9644
