100, 9929, 9925, 9849, 9809, 9749, 9720, 9619, 9608, 9578, 9563, 9189, 9053, 9027, 8946, 8906, 8833, 8696, 8665, 8624, 8481, 8466, 8119, 7902, 7825, 7784, 7759, 7650, 7444, 7288, 7200, 7193, 7161, 7091, 7087, 7039, 7015, 6955, 6913, 6801, 6762, 6675, 6561, 6548, 6428, 6411, 6360, 6325, 6215, 6205, 5807, 5798, 5466, 5287, 5233, 5120, 5096, 5071, 4967, 4961, 4879, 4710, 4655, 4645, 4534, 4447, 4404, 4198, 4069, 3436, 3354, 3271, 3073, 2995, 2811, 2755, 2673, 2525, 2414, 2175, 1976, 1927, 1921, 1559, 1548, 1459, 1381, 1342, 1243, 1242, 1110, 857, 814, 778, 702, 285, 236, 219, 142, 126, 26
100, 9983, 9963, 9513, 9447, 9414, 9359, 9320, 9298, 9258, 9097, 9043, 8914, 8865, 8552, 8549, 8466, 8423, 8260, 8244, 8234, 8038, 8023, 8021, 7521, 7402, 7392, 7381, 7352, 7261, 7253, 7204, 7040, 6970, 6965, 6883, 6789, 6555, 6386, 6099, 5925, 5833, 5635, 5541, 5496, 5491, 5433, 5422, 5358, 5283, 5219, 5154, 5110, 5098, 4969, 4902, 4835, 4762, 4521, 4515, 4122, 3963, 3918, 3907, 3490, 3482, 3411, 3188, 3132, 3074, 2989, 2929, 2578, 2537, 2523, 2401, 2308, 2217, 2093, 1895, 1820, 1810, 1790, 1670, 1660, 1543, 1090, 1065, 980, 918, 623, 590, 481, 405, 354, 305, 299, 153, 81, 67, 40
100, 9939, 9837, 9810, 9601, 9397, 8785, 8695, 8610, 8479, 8117, 8094, 8018, 7889, 7849, 7633, 7611, 7520, 7260, 6909, 6843, 6789, 6590, 6219, 6200, 6175, 6096, 6072, 6037, 6006, 5921, 5877, 5822, 5815, 5615, 5555, 5465, 5446, 5408, 5323, 5261, 5259, 5194, 5165, 5162, 5149, 5027, 4914, 4901, 4792, 4767, 4708, 4658, 4603, 4593, 4526, 4322, 4317, 4268, 4091, 4083, 4060, 4059, 3932, 3904, 3659, 3554, 3398, 3388, 3378, 3309, 3261, 3229, 3156, 3123, 3070, 2886, 2753, 2530, 2338, 2322, 2249, 2217, 1973, 1718, 1637, 1551, 1526, 1514, 1440, 1405, 1374, 1307, 1271, 1242, 1135, 369, 291, 177, 85, 24
100, 9687, 9491, 9472, 9470, 9315, 9240, 9230, 9177, 8960, 8938, 8880, 8685, 8511, 8325, 8317, 8293, 8184, 8016, 8006, 7994, 7972, 7761, 7718, 7427, 7363, 7257, 7184, 6903, 6774, 6746, 6615, 6605, 6554, 6533, 6497, 6470, 6384, 6321, 6271, 6268, 6165, 6112, 6027, 6013, 5892, 5891, 5855, 5720, 5609, 5572, 5364, 5310, 5297, 5089, 4672, 4657, 4620, 4535, 4432, 4355, 4253, 4242, 4202, 4150, 3880, 3821, 3640, 3375, 3049, 3014, 2971, 2899, 2858, 2744, 2710, 2680, 2554, 2429, 2367, 2271, 2198, 2122, 1989, 1848, 1731, 1717, 1473, 1240, 1198, 1079, 967, 664, 587, 371, 366, 341, 292, 270, 237, 39
100, 9822, 9667, 9596, 9536, 9419, 9392, 9266, 9207, 9146, 9101, 8465, 8459, 8312, 8175, 8160, 8158, 8092, 8056, 8015, 7969, 7836, 7758, 7477, 7155, 7090, 7081, 6765, 6638, 6532, 6521, 6469, 6425, 6113, 5981, 5634, 5594, 5555, 5487, 5351, 5332, 5274, 5173, 4764, 4700, 4699, 4682, 4531, 4520, 4404, 4356, 4347, 4299, 4234, 4220, 3990, 3915, 3760, 3746, 3668, 3553, 3505, 3332, 3315, 3307, 3140, 3097, 2904, 2745, 2705, 2670, 2582, 2432, 2282, 2281, 2181, 2090, 2046, 2018, 1870, 1842, 1825, 1780, 1606, 1606, 1555, 1499, 1383, 1336, 1184, 1135, 1001, 972, 870, 853, 762, 702, 565, 446, 373, 161
100, 9964, 9846, 9770, 9582, 9503, 9337, 9323, 9272, 9034, 9023, 9010, 9009, 8988, 8728, 8726, 8724, 8466, 8352, 8348, 8295, 8280, 8258, 8233, 7991, 7824, 7781, 7448, 7431, 7390, 7371, 7311, 7209, 7175, 7133, 7112, 7036, 7000, 6932, 6678, 6429, 6314, 6272, 5785, 5724, 5716, 5618, 5562, 5513, 5499, 5317, 5182, 5099, 5065, 4802, 4678, 4593, 4508, 4459, 4425, 4405, 4235, 3970, 3931, 3928, 3883, 3881, 3674, 3623, 3610, 3305, 3106, 2985, 2953, 2900, 2695, 2662, 2656, 2539, 2249, 2155, 2008, 1939, 1930, 1919, 1853, 1669, 1626, 1423, 1276, 1151, 1151, 1039, 579, 568, 538, 387, 360, 239, 207, 113
100, 9972, 9964, 9807, 9745, 9469, 9413, 9297, 9191, 9188, 9161, 9060, 9011, 8897, 8735, 8570, 8281, 8162, 8158, 8088, 7802, 7782, 7734, 7653, 7521, 7306, 7295, 7291, 7214, 7167, 6975, 6970, 6930, 6795, 6746, 6715, 6673, 6461, 6372, 6316, 6272, 6166, 6162, 6070, 5962, 5945, 5910, 5833, 5794, 5511, 5434, 5291, 5230, 5181, 5140, 5138, 5112, 4997, 4923, 4906, 4738, 4733, 4626, 4494, 4324, 4258, 4183, 4154, 3749, 3749, 3639, 3622, 3602, 3453, 3368, 3043, 2890, 2802, 2742, 2612, 2403, 2307, 2139, 2125, 2098, 2013, 1950, 1871, 1824, 1810, 1558, 1502, 1420, 1402, 1248, 1215, 1121, 1120, 1006, 297, 225
100, 9908, 9887, 9828, 9676, 9507, 9435, 9187, 9166, 9038, 9032, 8929, 8893, 8891, 8887, 8788, 8704, 8547, 8495, 8415, 8411, 8333, 8157, 8100, 8097, 8060, 7976, 7790, 7500, 6869, 6755, 6695, 6622, 6484, 6477, 6311, 6041, 5946, 5768, 5678, 5565, 5522, 5277, 5137, 4962, 4929, 4878, 4874, 4838, 4713, 4616, 4603, 4562, 4483, 4364, 4340, 4329, 4221, 4190, 3984, 3974, 3836, 3820, 3816, 3779, 3335, 3149, 3079, 3027, 2993, 2975, 2652, 2632, 2565, 2523, 2372, 2316, 2176, 2157, 2107, 1957, 1754, 1598, 1376, 1251, 1196, 1128, 987, 965, 789, 698, 666, 504, 248, 221, 165, 106, 73, 51, 41, 39
100, 9993, 9805, 9792, 9585, 9580, 9546, 9526, 9459, 9356, 9342, 9180, 9090, 8809, 8805, 8600, 8589, 8557, 8541, 8511, 8144, 7980, 7962, 7841, 7773, 7654, 7468, 7410, 7270, 7174, 7135, 7104, 7032, 6944, 6912, 6694, 6672, 6567, 6437, 6400, 6302, 6181, 6035, 5565, 5464, 5374, 5284, 5234, 5203, 5006, 4756, 4751, 4738, 4715, 4691, 4304, 4143, 4047, 3739, 3718, 3607, 3598, 3564, 3423, 3262, 3186, 3089, 3041, 3035, 2976, 2949, 2816, 2497, 2384, 2364, 2337, 2215, 2201, 2124, 1996, 1992, 1969, 1946, 1617, 1616, 1424, 1375, 1360, 1247, 906, 845, 805, 781, 707, 689, 553, 454, 396, 194, 134, 129
100, 9939, 9786, 9770, 9698, 9679, 9191, 9188, 9173, 9057, 9051, 8985, 8915, 8904, 8648, 8587, 8574, 8564, 8470, 8386, 8325, 8305, 8037, 7870, 7847, 7759, 7642, 7622, 7588, 7521, 7337, 7289, 7195, 7149, 7115, 6858, 6741, 6696, 6530, 6483, 6399, 6309, 6222, 6202, 6148, 6148, 6098, 5905, 5900, 5666, 5622, 5545, 5166, 5123, 5101, 5049, 4998, 4772, 4696, 4583, 4501, 4500, 4459, 4417, 4241, 4143, 4040, 3888, 3881, 3876, 3784, 3245, 3228, 2957, 2923, 2880, 2826, 2634, 2434, 2420, 2105, 2092, 1979, 1911, 1903, 1890, 1720, 1608, 1544, 1444, 1433, 1322, 1273, 793, 756, 691, 621, 535, 310, 245, 5
